time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,IR on A0,IR on A1,IR on A2
1589380507.0487366,214,255,99,254,123,3,208,1,156,0,47,253,1,0,249,255,255,255,198,15,220,255,130,1,245,36,8,247,247,245,125,50,0.1916,0.1437,0.3656
1589380507.0591075,215,255,105,254,104,3,208,1,156,0,47,253,5,0,251,255,254,255,198,15,220,255,130,1,245,36,8,247,247,245,125,50,0.1867,0.1378,0.3607
1589380507.0651817,222,255,101,254,130,3,208,1,156,0,47,253,2,0,250,255,254,255,198,15,220,255,130,1,245,36,8,247,247,245,125,50,0.1867,0.1378,0.3607
1589380507.077926,216,255,103,254,118,3,208,1,156,0,47,253,3,0,253,255,255,255,198,15,220,255,130,1,245,36,8,247,246,245,125,50,0.1887,0.1593,0.3656
1589380507.084268,218,255,103,254,129,3,212,1,145,0,66,253,0,0,1,0,0,0,198,15,220,255,130,1,245,36,8,247,246,245,125,50,0.1887,0.1593,0.3656
1589380507.0921252,216,255,103,254,123,3,212,1,145,0,66,253,253,255,6,0,0,0,198,15,220,255,130,1,245,36,7,247,246,245,125,50,0.1887,0.1593,0.3656
1589380507.1022654,214,255,101,254,107,3,212,1,145,0,66,253,252,255,4,0,1,0,198,15,220,255,130,1,245,36,7,247,246,245,125,50,0.1564,0.1584,0.3832
1589380507.1162114,214,255,101,254,107,3,212,1,145,0,66,253,255,255,0,0,255,255,198,15,220,255,131,1,244,36,7,247,246,245,125,50,0.1662,0.1554,0.3646
1589380507.1240146,215,255,101,254,116,3,212,1,145,0,66,253,0,0,0,0,255,255,198,15,220,255,131,1,244,36,6,247,245,245,125,50,0.1662,0.1554,0.3646
1589380507.1354997,218,255,103,254,121,3,212,1,145,0,66,253,0,0,252,255,251,255,198,15,220,255,131,1,244,36,6,247,245,245,125,50,0.1623,0.1926,0.3675
1589380507.1416628,220,255,101,254,119,3,212,1,145,0,66,253,2,0,253,255,255,255,198,15,220,255,131,1,244,36,6,247,245,245,125,50,0.1623,0.1926,0.3675
1589380507.153485,217,255,103,254,111,3,212,1,145,0,66,253,6,0,253,255,0,0,198,15,220,255,131,1,244,36,6,247,244,245,125,50,0.1681,0.1388,0.3675
1589380507.1614442,216,255,101,254,114,3,212,1,145,0,66,253,7,0,255,255,255,255,198,15,220,255,131,1,244,36,6,247,244,245,124,50,0.1681,0.1388,0.3656
1589380507.1745713,214,255,102,254,123,3,212,1,145,0,66,253,4,0,3,0,255,255,198,15,220,255,131,1,244,36,5,247,244,245,124,50,0.1662,0.172,0.3715
1589380507.1820104,217,255,102,254,129,3,225,1,139,0,53,253,5,0,3,0,3,0,198,15,220,255,131,1,244,36,5,247,244,245,124,50,0.1662,0.172,0.3715
1589380507.1920996,217,255,102,254,126,3,225,1,139,0,53,253,1,0,5,0,255,255,198,15,220,255,131,1,244,36,5,247,244,245,124,50,0.1681,0.1408,0.3715
1589380507.2036195,217,255,102,254,112,3,225,1,139,0,53,253,2,0,9,0,255,255,198,15,220,255,131,1,244,36,5,247,243,245,124,50,0.1681,0.1408,0.3646
1589380507.2114608,217,255,101,254,111,3,225,1,139,0,53,253,3,0,12,0,0,0,198,15,220,255,131,1,244,36,4,247,244,245,124,50,0.1672,0.1388,0.3646
1589380507.2282538,216,255,103,254,120,3,225,1,139,0,53,253,0,0,8,0,254,255,198,15,220,255,131,1,244,36,4,247,243,245,124,50,0.1681,0.1535,0.3656
1589380507.234297,215,255,105,254,117,3,219,1,145,0,72,253,4,0,9,0,0,0,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1681,0.1535,0.3656
1589380507.241337,214,255,101,254,120,3,219,1,145,0,72,253,1,0,4,0,0,0,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1681,0.1535,0.3656
1589380507.2529035,216,255,100,254,118,3,219,1,145,0,72,253,1,0,0,0,0,0,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1662,0.1515,0.3597
1589380507.2663054,217,255,102,254,117,3,219,1,145,0,72,253,255,255,2,0,254,255,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1877,0.1574,0.3617
1589380507.2744088,216,255,101,254,118,3,219,1,145,0,72,253,3,0,0,0,254,255,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1877,0.1574,0.3617
1589380507.28573,216,255,101,254,121,3,201,1,145,0,60,253,4,0,255,255,0,0,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1564,0.1789,0.3617
1589380507.2917788,216,255,102,254,126,3,201,1,145,0,60,253,4,0,0,0,255,255,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1564,0.1789,0.3617
1589380507.3048582,216,255,103,254,112,3,201,1,145,0,60,253,5,0,255,255,255,255,198,15,220,255,131,1,244,36,3,247,243,245,124,50,0.1838,0.1554,0.3666
