time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,IR on A0,IR on A1,IR on A2
1589372870.2483952,167,255,118,254,123,3,233,1,166,0,36,253,59,0,18,0,230,255,158,14,159,255,124,1,87,28,244,246,219,245,192,55,0.1681,0.2317,0.3763
1589372870.2613463,168,255,115,254,123,3,233,1,166,0,36,253,253,255,236,255,188,255,158,14,160,255,124,1,92,28,247,246,217,245,189,55,0.1515,0.1427,0.3812
1589372870.2698953,169,255,116,254,113,3,233,1,166,0,36,253,201,255,244,255,224,255,159,14,160,255,125,1,94,28,246,246,212,245,188,55,0.1515,0.1427,0.3812
1589372870.2816043,168,255,117,254,117,3,233,1,166,0,36,253,233,255,90,0,252,255,159,14,159,255,125,1,95,28,239,246,213,245,186,55,0.1564,0.1955,0.4096
1589372870.2949054,167,255,117,254,122,3,233,1,166,0,36,253,7,0,28,0,98,0,158,14,159,255,125,1,88,28,236,246,215,245,189,55,0.1369,0.1672,0.3988
1589372870.3006215,166,255,116,254,124,3,233,1,177,0,34,253,51,0,150,255,224,255,158,14,160,255,125,1,90,28,247,246,214,245,190,55,0.1369,0.1672,0.3988
1589372870.3139524,168,255,115,254,125,3,233,1,177,0,34,253,13,0,24,0,22,0,158,14,160,255,125,1,89,28,246,246,216,245,191,55,0.1554,0.1535,0.3695
1589372870.3200586,168,255,117,254,109,3,233,1,177,0,34,253,225,255,254,255,34,0,158,14,160,255,125,1,86,28,245,246,213,245,192,55,0.1554,0.1535,0.3695
1589372870.3341644,169,255,117,254,116,3,233,1,177,0,34,253,51,0,40,0,146,255,159,14,160,255,125,1,96,28,245,246,217,245,188,55,0.1515,0.1535,0.3636
1589372870.3419366,170,255,117,254,120,3,233,1,177,0,34,253,179,255,10,0,62,0,158,14,159,255,125,1,90,28,241,246,212,245,189,55,0.1515,0.1535,0.3636
1589372870.3491666,167,255,117,254,120,3,222,1,171,0,34,253,195,255,200,255,72,0,157,14,160,255,126,1,83,28,243,246,205,245,191,55,0.1574,0.1535,0.3636
1589372870.359182,167,255,117,254,123,3,222,1,171,0,34,253,134,0,10,0,95,255,159,14,160,255,125,1,97,28,250,246,214,245,187,55,0.1574,0.1593,0.3754
1589372870.3697016,167,255,115,254,112,3,222,1,171,0,34,253,231,255,230,255,240,255,159,14,161,255,125,1,98,28,251,246,210,245,186,55,0.1515,0.1584,0.3754
1589372870.3806198,168,255,117,254,119,3,222,1,171,0,34,253,239,255,34,0,36,0,159,14,160,255,125,1,96,28,248,246,210,245,187,55,0.1515,0.1584,0.4203
1589372870.3923197,168,255,116,254,123,3,222,1,171,0,34,253,7,0,200,255,194,255,159,14,161,255,125,1,100,28,253,246,207,245,185,55,0.1554,0.1437,0.4203
1589372870.3991518,170,255,116,254,123,3,222,1,188,0,60,253,245,255,48,0,232,255,160,14,161,255,125,1,102,28,250,246,207,245,183,55,0.1554,0.1437,0.3754
1589372870.409843,166,255,116,254,122,3,222,1,188,0,60,253,211,255,244,255,46,0,159,14,161,255,126,1,98,28,249,246,204,245,184,55,0.1554,0.1437,0.3754
1589372870.420428,170,255,118,254,111,3,222,1,188,0,60,253,73,0,200,255,50,0,159,14,161,255,125,1,94,28,0,247,207,245,188,55,0.1554,0.1437,0.4252
1589372870.431393,168,255,117,254,114,3,222,1,188,0,60,253,239,255,92,0,42,0,159,14,160,255,125,1,92,28,248,246,210,245,188,55,0.1544,0.1359,0.3763
1589372870.4429078,166,255,120,254,118,3,222,1,188,0,60,253,17,0,80,0,78,0,158,14,159,255,125,1,88,28,242,246,215,245,190,55,0.1544,0.1359,0.3763
