time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,Sensor on A0
1588780026.0013337,24,0,200,255,201,3,244,0,148,0,189,253,2,0,255,255,255,255,39,18,3,0,43,0,142,52,210,254,12,255,126,36,0.4428
1588780026.009833,40,0,206,255,207,3,244,0,148,0,189,253,2,0,255,255,246,255,39,18,3,0,43,0,143,52,210,254,9,255,125,36,0.4409
1588780026.0236435,87,0,221,255,207,3,244,0,148,0,189,253,4,0,0,0,208,255,39,18,3,0,43,0,145,52,210,254,9,255,122,36,0.4282
1588780026.0303106,43,0,212,255,214,3,251,0,148,0,197,253,254,255,7,0,109,255,41,18,3,0,43,0,152,52,211,254,9,255,111,36,0.4282
1588780026.039913,22,0,200,255,213,3,251,0,148,0,197,253,251,255,12,0,19,255,43,18,3,0,43,0,164,52,210,254,9,255,94,36,0.4282
1588780026.049976,14,0,197,255,205,3,251,0,148,0,197,253,253,255,13,0,238,254,46,18,3,0,43,0,177,52,210,254,10,255,75,36,0.4438
1588780026.0605445,13,0,197,255,203,3,251,0,148,0,197,253,2,0,12,0,239,254,48,18,3,0,43,0,191,52,210,254,10,255,55,36,0.4438
1588780026.0719597,37,0,212,255,206,3,251,0,148,0,197,253,0,0,11,0,238,254,51,18,3,0,43,0,204,52,210,254,11,255,36,36,0.4262
1588780026.08241,23,0,205,255,211,3,8,1,144,0,197,253,2,0,14,0,211,254,54,18,3,0,43,0,219,52,209,254,11,255,14,36,0.4233
1588780026.0922022,9,0,197,255,214,3,8,1,144,0,197,253,253,255,14,0,197,254,57,18,3,0,43,0,234,52,209,254,11,255,248,35,0.4233
1588780026.1026106,253,255,192,255,203,3,8,1,144,0,197,253,254,255,14,0,204,254,60,18,3,0,43,0,249,52,209,254,11,255,225,35,0.4252
1588780026.111369,9,0,197,255,205,3,8,1,144,0,197,253,252,255,12,0,231,254,63,18,3,0,43,0,7,53,208,254,11,255,205,35,0.4252
1588780026.1251884,0,0,193,255,212,3,8,1,144,0,197,253,255,255,12,0,255,254,65,18,3,0,43,0,19,53,207,254,11,255,187,35,0.4252
1588780026.1318595,2,0,193,255,216,3,244,0,150,0,183,253,0,0,11,0,15,255,71,18,3,0,43,0,50,53,206,254,12,255,142,35,0.4252
1588780026.1403198,27,0,203,255,207,3,244,0,150,0,183,253,2,0,10,0,35,255,73,18,3,0,43,0,60,53,206,254,12,255,126,35,0.4262
1588780026.1544929,32,0,203,255,203,3,244,0,150,0,183,253,2,0,9,0,29,255,76,18,3,0,43,0,71,53,206,254,10,255,109,35,0.4262
1588780026.1636324,36,0,205,255,203,3,244,0,150,0,183,253,3,0,9,0,5,255,78,18,4,0,43,0,83,53,207,254,8,255,91,35,0.4252
1588780026.1749496,25,0,200,255,207,3,244,0,150,0,183,253,2,0,13,0,224,254,81,18,4,0,43,0,97,53,207,254,7,255,70,35,0.4252
1588780026.1806896,28,0,200,255,208,3,8,1,156,0,208,253,1,0,13,0,199,254,87,18,4,0,43,0,125,53,207,254,6,255,28,35,0.4301
1588780026.191041,41,0,207,255,210,3,8,1,156,0,208,253,5,0,13,0,165,254,90,18,4,0,43,0,141,53,208,254,4,255,3,35,0.4301
1588780026.2018394,35,0,207,255,199,3,8,1,156,0,208,253,2,0,16,0,126,254,94,18,5,0,43,0,160,53,208,254,2,255,231,34,0.4291
1588780026.2117496,26,0,206,255,206,3,8,1,156,0,208,253,252,255,22,0,84,254,98,18,5,0,43,0,180,53,209,254,1,255,200,34,0.4291
1588780026.2249768,19,0,200,255,213,3,8,1,156,0,208,253,255,255,20,0,43,254,102,18,5,0,44,0,202,53,209,254,1,255,165,34,0.4272
1588780026.2325962,26,0,205,255,212,3,240,0,156,0,183,253,253,255,26,0,23,254,110,18,5,0,44,0,241,53,208,254,1,255,105,34,0.4262
1588780026.2412314,25,0,204,255,213,3,240,0,156,0,183,253,255,255,25,0,6,254,115,18,5,0,44,0,8,54,208,254,1,255,68,34,0.4262
1588780026.2542858,250,255,192,255,205,3,240,0,156,0,183,253,255,255,24,0,239,253,120,18,5,0,44,0,33,54,207,254,2,255,29,34,0.4262
1588780026.2618618,10,0,195,255,199,3,240,0,156,0,183,253,255,255,24,0,255,253,125,18,5,0,44,0,57,54,207,254,3,255,247,33,0.4262
1588780026.2753713,20,0,199,255,216,3,240,0,156,0,183,253,0,0,21,0,8,254,130,18,5,0,44,0,80,54,206,254,3,255,210,33,0.4262
1588780026.2819796,45,0,212,255,213,3,240,0,174,0,202,253,0,0,24,0,254,253,140,18,6,0,44,0,126,54,206,254,3,255,136,33,0.4262
1588780026.292508,44,0,215,255,207,3,240,0,174,0,202,253,254,255,26,0,219,253,145,18,6,0,44,0,151,54,206,254,2,255,95,33,0.4262
