time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589988396.4259017,-3.83,-0.77,8.83,0.31222222222222223,-0.4033333333333333,-0.6355555555555555,-0.25,0.0,-0.125,184.75,-23.625,5.1875,0.04052734375,-0.20672607421875,-0.03387451171875,0.97698974609375,0.30702113579835705,0.3567681567603077,0.11430162854196725
1589988396.4324894,-3.85,-0.75,8.89,0.31222222222222223,-0.4033333333333333,-0.6355555555555555,-0.125,-0.125,-0.0625,184.75,-23.625,5.1875,0.04052734375,-0.20672607421875,-0.03387451171875,0.97698974609375,0.30702113579835705,0.3567681567603077,0.11430162854196725
1589988396.4431765,-3.82,-0.76,8.94,0.29777777777777775,-0.39555555555555555,-0.6077777777777778,0.0625,-0.125,0.1875,184.75,-23.625,5.1875,0.04052734375,-0.20672607421875,-0.03387451171875,0.97698974609375,0.34469892955945086,0.27496052092173096,0.11198401615871502
1589988396.4491346,-3.84,-0.75,9.01,0.29777777777777775,-0.39555555555555555,-0.6077777777777778,0.125,-0.125,-0.0625,184.75,-23.625,5.1875,0.04052734375,-0.2066650390625,-0.03387451171875,0.97698974609375,0.34469892955945086,0.27496052092173096,0.11198401615871502
1589988396.4625776,-3.84,-0.76,8.96,0.29777777777777775,-0.39555555555555555,-0.6077777777777778,0.3125,0.0,-0.1875,184.75,-23.625,5.1875,0.04052734375,-0.2066650390625,-0.03387451171875,0.97698974609375,0.34953162930465587,0.25500212132341,0.11399950395623827
1589988396.4689386,-3.82,-0.78,9.0,0.29777777777777775,-0.39555555555555555,-0.6077777777777778,0.1875,-0.125,0.0,184.75,-23.625,5.1875,0.04052734375,-0.2066650390625,-0.0338134765625,0.97698974609375,0.34953162930465587,0.25500212132341,0.11399950395623827
1589988396.4819698,-3.82,-0.79,9.02,0.29777777777777775,-0.39555555555555555,-0.6077777777777778,0.0625,0.0625,0.125,184.75,-23.625,5.1875,0.04052734375,-0.20660400390625,-0.0338134765625,0.97698974609375,0.34232915890069343,0.23189340531280003,0.11399950395623827
1589988396.4894824,-3.83,-0.77,9.02,0.31222222222222223,-0.4033333333333333,-0.6,0.25,-0.1875,0.125,184.8125,-23.625,5.1875,0.04107666015625,-0.20660400390625,-0.03375244140625,0.97698974609375,0.34232915890069343,0.23189340531280003,0.11169323072058047
1589988396.498767,-3.83,-0.75,8.92,0.31222222222222223,-0.4033333333333333,-0.6,-0.125,0.1875,0.0625,184.8125,-23.625,5.1875,0.04107666015625,-0.20660400390625,-0.03369140625,0.97698974609375,0.35199575785121906,0.2718673071164087,0.11169323072058047
1589988396.509598,-3.82,-0.73,8.84,0.31222222222222223,-0.4033333333333333,-0.6,-0.1875,0.0,-0.0625,184.8125,-23.625,5.125,0.04107666015625,-0.20660400390625,-0.03369140625,0.97698974609375,0.35199575785121906,0.2718673071164087,0.10275730330508717
1589988396.5195231,-3.83,-0.76,8.86,0.31222222222222223,-0.4033333333333333,-0.6,-0.25,0.125,0.125,184.8125,-23.625,5.125,0.04107666015625,-0.20660400390625,-0.03369140625,0.97698974609375,0.33136596019053416,0.31468770072761004,0.10275730330508717
1589988396.532349,-3.84,-0.75,8.92,0.31222222222222223,-0.4033333333333333,-0.6,-0.1875,-0.0625,0.0625,184.8125,-23.625,5.125,0.04107666015625,-0.20654296875,-0.03369140625,0.97698974609375,0.33136596019053416,0.31468770072761004,0.10325596705605221
1589988396.5427485,-3.83,-0.78,8.94,0.31222222222222223,-0.39111111111111113,-0.6077777777777778,-0.0625,0.125,-0.0625,184.8125,-23.625,5.125,0.04144287109375,-0.20654296875,-0.03363037109375,0.97698974609375,0.33337121366189926,0.41713108403018173,0.09344474617019476
