time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589550806.7315578,0.08,-4.13,8.93,0.5244444444444445,0.32,-0.6311111111111111,0.0625,0.125,0.125,264.875,0.5625,24.75,0.65911865234375,-0.1407470703125,-0.16192626953125,0.7208251953125,0.29445862267704453,0.4492681034496481,0.1423064300506259
1589550806.7381198,0.08,-4.17,8.79,0.5244444444444445,0.32,-0.6311111111111111,0.0,0.125,0.125,264.875,0.5625,24.75,0.65911865234375,-0.1407470703125,-0.16192626953125,0.7208251953125,0.29445862267704453,0.3470995556283895,0.1409499162072325
1589550806.74757,0.06,-4.15,8.76,0.5244444444444445,0.32,-0.6311111111111111,-0.1875,0.1875,0.0625,264.875,0.5625,24.75,0.6590576171875,-0.1407470703125,-0.16192626953125,0.7208251953125,0.34232915890069343,0.30702113579835705,0.1409499162072325
1589550806.7606232,0.08,-4.16,8.8,0.5244444444444445,0.32,-0.6311111111111111,-0.1875,0.1875,0.1875,264.875,0.5625,24.75,0.6590576171875,-0.14080810546875,-0.16192626953125,0.7208251953125,0.2926919490491569,0.30702113579835705,0.14010323114733103
1589550806.7683294,0.08,-4.15,8.8,0.5244444444444445,0.3466666666666667,-0.6355555555555555,-0.1875,-0.0625,0.0625,264.875,0.5625,24.75,0.6590576171875,-0.14080810546875,-0.16192626953125,0.7208251953125,0.2926919490491569,0.40103947453341987,0.14010323114733103
1589550806.7812984,0.07,-4.16,8.78,0.5244444444444445,0.3466666666666667,-0.6355555555555555,0.125,-0.125,0.0625,264.875,0.5625,24.75,0.6590576171875,-0.14080810546875,-0.16192626953125,0.7208251953125,0.33337121366189926,0.4074650127970809,0.14010323114733103
1589550806.7876813,0.09,-4.16,8.79,0.5244444444444445,0.3466666666666667,-0.6355555555555555,-0.125,0.0,0.125,264.875,0.5625,24.75,0.6590576171875,-0.14080810546875,-0.16192626953125,0.7208251953125,0.33337121366189926,0.4074650127970809,0.1292532014968994
1589550806.80305,0.08,-4.16,8.83,0.5244444444444445,0.3466666666666667,-0.6355555555555555,0.125,0.0,0.0625,264.875,0.5625,24.75,0.6590576171875,-0.14080810546875,-0.1619873046875,0.7208251953125,0.3642899190747107,0.3834344053953583,0.1413993924504079
1589550806.8102949,0.06,-4.14,8.88,0.5244444444444445,0.3466666666666667,-0.6355555555555555,0.125,0.125,0.375,264.875,0.5625,24.75,0.6590576171875,-0.14080810546875,-0.1619873046875,0.7208251953125,0.3642899190747107,0.3834344053953583,0.1413993924504079
1589550806.8180811,0.07,-4.15,8.9,0.5044444444444445,0.3333333333333333,-0.6444444444444445,0.0625,0.0625,0.0625,264.875,0.5625,24.75,0.6590576171875,-0.14080810546875,-0.1619873046875,0.7208251953125,0.33337121366189926,0.3834344053953583,0.1413993924504079
1589550806.8279572,0.06,-4.17,8.87,0.5044444444444445,0.3333333333333333,-0.6444444444444445,0.0,-0.125,-0.0625,264.875,0.5625,24.75,0.6590576171875,-0.140869140625,-0.1619873046875,0.7208251953125,0.33337121366189926,0.4042283755220455,0.1436411163746438
1589550806.8387175,0.07,-4.16,8.77,0.5044444444444445,0.3333333333333333,-0.6444444444444445,-0.0625,-0.125,0.125,264.875,0.5625,24.75,0.6590576171875,-0.140869140625,-0.1619873046875,0.7208251953125,0.34022226900883096,0.4042283755220455,0.1436411163746438
1589550806.8482854,0.05,-4.14,8.83,0.5044444444444445,0.3333333333333333,-0.6444444444444445,-0.375,-0.3125,0.125,264.875,0.5625,24.75,0.6590576171875,-0.140869140625,-0.1619873046875,0.7208251953125,0.34022226900883096,0.316711414149526,0.13630270789356194
1589550806.8606384,0.07,-4.16,8.84,0.5044444444444445,0.3333333333333333,-0.6444444444444445,-0.3125,-0.5,0.125,264.875,0.5625,24.75,0.6590576171875,-0.140869140625,-0.1619873046875,0.7208251953125,0.33337121366189926,0.4778809308314024,0.13630270789356194
1589550806.8685439,0.09,-4.15,8.85,0.5166666666666667,0.3411111111111111,-0.6166666666666667,-0.5,-0.625,0.0,264.875,0.5625,24.75,0.6590576171875,-0.140869140625,-0.16204833984375,0.7208251953125,0.33337121366189926,0.4778809308314024,0.1409499162072325
1589550806.8780136,0.07,-4.16,8.86,0.5166666666666667,0.3411111111111111,-0.6166666666666667,-0.375,-0.3125,0.1875,264.875,0.5625,24.75,0.6590576171875,-0.140869140625,-0.16204833984375,0.7208251953125,0.33337121366189926,0.46924345517404525,0.1409499162072325
1589550806.8891325,0.06,-4.17,8.77,0.5166666666666667,0.3411111111111111,-0.6166666666666667,-0.1875,-0.25,0.375,264.875,0.5625,24.75,0.6590576171875,-0.140869140625,-0.16204833984375,0.7208251953125,0.33337121366189926,0.46924345517404525,0.1423064300506259
