time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1588960240.6120393,0.97,-2.17,-9.53,-0.5722222222222222,0.01,0.5822222222222222,-0.0625,0.125,0.125,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.11853495413832,46.1304233506186,15.75077713039692
1588960240.6240876,0.99,-2.18,-9.51,-0.5577777777777778,0.022222222222222223,0.5777777777777777,-0.0625,0.125,-0.0625,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,29.094498915812462,45.321431320689676,12.489762636131138
1588960240.6299398,0.97,-2.16,-9.54,-0.5577777777777778,0.022222222222222223,0.5777777777777777,0.0625,-0.0625,0.0625,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,29.094498915812462,45.321431320689676,12.489762636131138
1588960240.6390429,0.96,-2.15,-9.65,-0.5577777777777778,0.022222222222222223,0.5777777777777777,-0.0625,-0.1875,0.125,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.431427739652516,45.321431320689676,12.489762636131138
1588960240.651042,0.96,-2.19,-9.53,-0.5577777777777778,0.022222222222222223,0.5777777777777777,0.125,-0.1875,-0.0625,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.431427739652516,43.44734393227604,15.75077713039692
1588960240.6628466,0.94,-2.18,-9.49,-0.5577777777777778,0.022222222222222223,0.5777777777777777,0.125,-0.125,0.0,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,29.094498915812462,44.194471376482085,12.489762636131138
1588960240.6707904,0.97,-2.19,-9.46,-0.5644444444444444,0.03666666666666667,0.6055555555555555,-0.0625,-0.125,0.0,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,29.094498915812462,44.194471376482085,12.489762636131138
1588960240.6803176,0.97,-2.19,-9.54,-0.5644444444444444,0.03666666666666667,0.6055555555555555,0.125,-0.125,0.0,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.431427739652516,41.07504406542167,12.489762636131138
1588960240.6901748,0.97,-2.18,-9.6,-0.5644444444444444,0.03666666666666667,0.6055555555555555,0.0625,0.125,0.0625,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.431427739652516,41.07504406542167,15.75077713039692
1588960240.703116,0.98,-2.18,-9.57,-0.5644444444444444,0.03666666666666667,0.6055555555555555,-0.0625,0.125,0.0625,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,29.094498915812462,41.07504406542167,12.422186501669152
1588960240.7165926,0.97,-2.17,-9.54,-0.5644444444444444,0.03666666666666667,0.6055555555555555,0.0625,0.375,-0.125,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.767893388159113,40.10394745334199,15.586917165191904
1588960240.7225773,0.97,-2.19,-9.5,-0.5644444444444444,0.03,0.6266666666666667,-0.0625,0.1875,0.0,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.767893388159113,40.10394745334199,15.586917165191904
1588960240.7300947,0.96,-2.18,-9.54,-0.5644444444444444,0.03,0.6266666666666667,0.125,0.125,0.125,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,28.767893388159113,40.10394745334199,15.586917165191904
1588960240.741257,0.95,-2.18,-9.62,-0.5644444444444444,0.03,0.6266666666666667,0.0625,0.0,-0.0625,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,29.62453376934545,44.57710691193347,14.13993924504079
1588960240.754765,0.97,-2.19,-9.56,-0.5644444444444444,0.03,0.6266666666666667,0.0,0.0,-0.0625,258.9375,5.8125,167.3125,0.05224609375,-0.76611328125,0.63116455078125,-0.10943603515625,29.445862267704456,41.07504406542167,15.75077713039692
