time,pos_x,pos_y,pos_z,q,p1,p2,p3
1589552553.3976347,-0.0,21.425468730860874,54.0,0.6180419921875,-0.15643310546875,-0.16015625,0.75360107421875
1589552553.408084,-0.0,21.425468730860874,54.0,0.618408203125,-0.15594482421875,-0.159912109375,0.75341796875
1589552553.419748,-0.0,21.425468730860874,54.0,0.6180419921875,-0.15625,-0.16021728515625,0.75360107421875
1589552553.4263582,-0.0,21.425468730860874,54.0,0.61767578125,-0.1563720703125,-0.16070556640625,0.7537841796875
1589552553.4382725,-0.0,21.425468730860874,54.0,0.61767578125,-0.1566162109375,-0.16046142578125,0.7537841796875
1589552553.4534125,-0.0,21.425468730860874,54.0,0.6175537109375,-0.15692138671875,-0.16033935546875,0.75384521484375
1589552553.4602108,-0.0,21.425468730860874,54.0,0.61724853515625,-0.1573486328125,-0.160400390625,0.75396728515625
1589552553.474761,-0.0,21.425468730860874,54.0,0.617919921875,-0.15704345703125,-0.1600341796875,0.75360107421875
1589552553.4813633,-0.0,21.425468730860874,54.0,0.61822509765625,-0.15704345703125,-0.16058349609375,0.75323486328125
1589552553.4926481,-0.0,21.425468730860874,54.0,0.617919921875,-0.15692138671875,-0.16058349609375,0.7535400390625
1589552553.4985824,-0.0,21.425468730860874,54.0,0.61785888671875,-0.15673828125,-0.16009521484375,0.753662109375
1589552553.5123956,-0.0,21.425468730860874,54.0,0.618408203125,-0.15631103515625,-0.1602783203125,0.7532958984375
1589552553.5202856,-0.0,21.425468730860874,54.0,0.6190185546875,-0.156494140625,-0.16021728515625,0.75274658203125
1589552553.5321805,-0.0,21.425468730860874,54.0,0.61920166015625,-0.15704345703125,-0.160400390625,0.75244140625
1589552553.5380142,-0.0,21.425468730860874,54.0,0.619384765625,-0.15667724609375,-0.16015625,0.75244140625
1589552553.5507536,-0.0,21.425468730860874,54.0,0.61907958984375,-0.15704345703125,-0.16033935546875,0.75262451171875
1589552553.5585506,-0.0,21.425468730860874,54.0,0.61920166015625,-0.1572265625,-0.1611328125,0.75225830078125
1589552553.5700965,-0.0,21.425468730860874,54.0,0.6187744140625,-0.15777587890625,-0.1612548828125,0.75250244140625
1589552553.5780876,-0.0,21.425468730860874,54.0,0.61871337890625,-0.1573486328125,-0.161376953125,0.7525634765625
1589552553.588527,-0.0,21.425468730860874,54.0,0.61846923828125,-0.15753173828125,-0.16107177734375,0.7528076171875
1589552553.5981069,-0.0,21.425468730860874,54.0,0.61859130859375,-0.15753173828125,-0.1611328125,0.752685546875
1589552553.609842,-0.0,21.425468730860874,54.0,0.6190185546875,-0.15716552734375,-0.1611328125,0.75244140625
1589552553.6247046,-0.0,21.425468730860874,54.0,0.61932373046875,-0.157470703125,-0.16131591796875,0.7520751953125
1589552553.6309705,-0.0,21.425468730860874,54.0,0.61895751953125,-0.15771484375,-0.16143798828125,0.7523193359375
1589552553.638843,-0.0,21.425468730860874,54.0,0.6195068359375,-0.15740966796875,-0.161865234375,0.7518310546875
1589552553.6504884,-0.0,21.425468730860874,54.0,0.6199951171875,-0.1573486328125,-0.16180419921875,0.75140380859375
1589552553.663018,-0.0,21.425468730860874,54.0,0.62030029296875,-0.15704345703125,-0.16168212890625,0.75128173828125
1589552553.671144,-0.0,21.425468730860874,54.0,0.61993408203125,-0.1568603515625,-0.16229248046875,0.75152587890625
1589552553.6831582,-0.0,21.425468730860874,54.0,0.6197509765625,-0.15704345703125,-0.1624755859375,0.7515869140625
1589552553.6895902,-0.0,21.425468730860874,54.0,0.6202392578125,-0.156982421875,-0.1617431640625,0.7513427734375
1589552553.7019005,-0.0,21.425468730860874,54.0,0.62103271484375,-0.15679931640625,-0.16162109375,0.750732421875
1589552553.7089515,-0.0,21.425468730860874,54.0,0.62060546875,-0.1566162109375,-0.16217041015625,0.7509765625
1589552553.7216208,-0.0,21.425468730860874,54.0,0.620849609375,-0.1563720703125,-0.162353515625,0.7508544921875
1589552553.7288554,-0.0,21.425468730860874,54.0,0.6212158203125,-0.15673828125,-0.16241455078125,0.75042724609375
