time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1590514043.8879464,-0.29,-4.13,8.76,0.4577777777777778,0.18222222222222223,-0.6666666666666666,-0.1875,0.3125,0.0,269.875,-1.4375,24.625,0.69000244140625,-0.15997314453125,-0.141845703125,0.6915283203125,0.3982094308317678,0.4778809308314024,0.08897804820189918
1590514043.8982387,-0.27,-4.1,8.77,0.4577777777777778,0.18222222222222223,-0.6666666666666666,0.0,0.3125,0.125,269.875,-1.4375,24.625,0.69000244140625,-0.15997314453125,-0.141845703125,0.6915283203125,0.4074650127970809,0.45321431320689676,0.10275730330508717
1590514043.9043484,-0.27,-4.1,8.62,0.4577777777777778,0.18222222222222223,-0.6666666666666666,-0.0625,0.25,-0.125,269.875,-1.4375,24.625,0.69000244140625,-0.1600341796875,-0.141845703125,0.6915283203125,0.4074650127970809,0.45321431320689676,0.10275730330508717
1590514043.914148,-0.28,-4.11,8.66,0.4577777777777778,0.18222222222222223,-0.6666666666666666,-0.0625,0.0,0.0,269.875,-1.4375,24.625,0.69000244140625,-0.1600341796875,-0.14190673828125,0.6915283203125,0.3696522432444459,0.24850809137852486,0.10275730330508717
1590514043.9239314,-0.27,-4.12,8.72,0.4577777777777778,0.18222222222222223,-0.6666666666666666,-0.25,-0.1875,-0.125,269.8125,-1.4375,24.625,0.69000244140625,-0.1600341796875,-0.14190673828125,0.69146728515625,0.3696522432444459,0.24850809137852486,0.10109503358834042
1590514043.9344144,-0.25,-4.12,8.8,0.4444444444444444,0.18222222222222223,-0.6433333333333333,-0.0625,-0.375,-0.125,269.8125,-1.4375,24.625,0.69000244140625,-0.16009521484375,-0.14190673828125,0.69146728515625,0.27496052092173096,0.2876789338815911,0.10204218904472144
1590514043.9411824,-0.24,-4.11,8.78,0.4444444444444444,0.18222222222222223,-0.6433333333333333,0.1875,-0.3125,-0.0625,269.8125,-1.4375,24.625,0.69000244140625,-0.16009521484375,-0.14190673828125,0.69146728515625,0.27496052092173096,0.2876789338815911,0.10204218904472144
1590514043.9509008,-0.27,-4.1,8.72,0.4444444444444444,0.18222222222222223,-0.6433333333333333,0.1875,-0.125,-0.1875,269.8125,-1.4375,24.625,0.69000244140625,-0.16009521484375,-0.14190673828125,0.69146728515625,0.2779605947898692,0.2876789338815911,0.10204218904472144
1590514043.9609287,-0.27,-4.11,8.78,0.4444444444444444,0.18222222222222223,-0.6433333333333333,0.125,0.0,-0.0625,269.8125,-1.4375,24.625,0.69000244140625,-0.16009521484375,-0.14190673828125,0.69146728515625,0.2779605947898692,0.25500212132341,0.10179775118875899
1590514043.9730444,-0.3,-4.07,8.84,0.4444444444444444,0.18222222222222223,-0.6433333333333333,0.125,0.25,0.0625,269.8125,-1.4375,24.625,0.69000244140625,-0.16009521484375,-0.14190673828125,0.69146728515625,0.23303536992048876,0.4778809308314024,0.10063953101420893
1590514043.9811456,-0.3,-4.14,8.93,0.4444444444444444,0.17,-0.6355555555555555,-0.6875,0.6875,0.25,269.875,-1.4375,24.625,0.68994140625,-0.16021728515625,-0.14190673828125,0.69146728515625,0.23303536992048876,0.4778809308314024,0.10063953101420893
1590514043.9906516,-0.29,-4.11,8.82,0.4444444444444444,0.17,-0.6355555555555555,-0.6875,0.8125,0.25,269.875,-1.4375,24.625,0.68994140625,-0.1602783203125,-0.14190673828125,0.69146728515625,0.27340573595297823,0.37769476929769935,0.10063953101420893
1590514044.0022047,-0.29,-4.13,8.6,0.4444444444444444,0.17,-0.6355555555555555,-0.4375,0.625,0.1875,269.875,-1.4375,24.625,0.69000244140625,-0.16033935546875,-0.14190673828125,0.69146728515625,0.27340573595297823,0.37769476929769935,0.10085481606621322
1590514044.0109189,-0.28,-4.12,8.65,0.4444444444444444,0.17,-0.6355555555555555,-0.3125,0.5625,0.0,269.875,-1.4375,24.6875,0.68994140625,-0.160400390625,-0.14190673828125,0.69146728515625,0.2162394792512031,0.4381793078164114,0.09365299469935914
1590514044.025416,-0.28,-4.11,8.64,0.4444444444444444,0.17,-0.6355555555555555,-0.125,0.5625,-0.0625,269.875,-1.4375,24.6875,0.68994140625,-0.160400390625,-0.14190673828125,0.69140625,0.2978707932085081,0.4381793078164114,0.09365299469935914
